SourceName,DateAccessed,ParentLocation,Location,Period,Dim1,FactValueNumeric
WHO,10/17/2023 10:01,Eastern Mediterranean,Tunisia,2019,Female,79.19
WHO,10/17/2023 10:01,Eastern Mediterranean,Tunisia,2015,Both sexes,76.7
WHO,10/17/2023 10:01,Eastern Mediterranean,Tunisia,2015,Male,74.58
WHO,10/17/2023 10:01,Eastern Mediterranean,Tunisia,2015,Female,78.83
WHO,10/17/2023 10:01,Eastern Mediterranean,Tunisia,2010,Both sexes,76.05
WHO,10/17/2023 10:01,Eastern Mediterranean,Tunisia,2010,Male,73.95
WHO,10/17/2023 10:01,Eastern Mediterranean,Tunisia,2010,Female,78.21
WHO,10/17/2023 10:01,Eastern Mediterranean,Tunisia,2000,Both sexes,74.12
WHO,10/17/2023 10:01,Eastern Mediterranean,Tunisia,2000,Male,71.94
WHO,10/17/2023 10:01,Eastern Mediterranean,Tunisia,2000,Female,76.49
WHO,10/17/2023 10:01,Eastern Mediterranean,Yemen,2019,Both sexes,66.63
WHO,10/17/2023 10:01,Eastern Mediterranean,Yemen,2019,Male,64.41
WHO,10/17/2023 10:01,Eastern Mediterranean,Yemen,2019,Female,68.92
WHO,10/17/2023 10:01,Eastern Mediterranean,Yemen,2015,Both sexes,67.47
WHO,10/17/2023 10:01,Eastern Mediterranean,Yemen,2015,Male,65.41
WHO,10/17/2023 10:01,Eastern Mediterranean,Yemen,2015,Female,69.58
WHO,10/17/2023 10:01,Eastern Mediterranean,Yemen,2010,Both sexes,67.7
WHO,10/17/2023 10:01,Eastern Mediterranean,Yemen,2010,Male,65.88
WHO,10/17/2023 10:01,Eastern Mediterranean,Yemen,2010,Female,69.58
WHO,10/17/2023 10:01,Eastern Mediterranean,Yemen,2000,Both sexes,62.69
WHO,10/17/2023 10:01,Eastern Mediterranean,Yemen,2000,Male,60.86
WHO,10/17/2023 10:01,Eastern Mediterranean,Yemen,2000,Female,64.69
WHO,10/17/2023 10:01,Europe,Albania,2019,Both sexes,78
WHO,10/17/2023 10:01,Europe,Albania,2019,Male,76.25
WHO,10/17/2023 10:01,Europe,Albania,2019,Female,79.91
WHO,10/17/2023 10:01,Europe,Albania,2015,Both sexes,77.84
WHO,10/17/2023 10:01,Europe,Albania,2015,Male,76.1
WHO,10/17/2023 10:01,Europe,Albania,2015,Female,79.69
WHO,10/17/2023 10:01,Europe,Albania,2010,Both sexes,76.25
WHO,10/17/2023 10:01,Europe,Albania,2010,Male,74.23
WHO,10/17/2023 10:01,Europe,Albania,2010,Female,78.31
WHO,10/17/2023 10:01,Europe,Albania,2000,Both sexes,73.55
WHO,10/17/2023 10:01,Europe,Albania,2000,Male,70.65
WHO,10/17/2023 10:01,Europe,Albania,2000,Female,76.92
WHO,10/17/2023 10:01,Europe,Armenia,2019,Both sexes,76.03
WHO,10/17/2023 10:01,Europe,Armenia,2019,Male,72.49
WHO,10/17/2023 10:01,Europe,Armenia,2019,Female,79.16
WHO,10/17/2023 10:01,Europe,Armenia,2015,Both sexes,74.51
WHO,10/17/2023 10:01,Europe,Armenia,2015,Male,70.88
WHO,10/17/2023 10:01,Europe,Armenia,2015,Female,77.83
WHO,10/17/2023 10:01,Europe,Armenia,2010,Both sexes,73.12
WHO,10/17/2023 10:01,Europe,Armenia,2010,Male,69.39
WHO,10/17/2023 10:01,Europe,Armenia,2010,Female,76.61
WHO,10/17/2023 10:01,Europe,Armenia,2000,Both sexes,71.88
WHO,10/17/2023 10:01,Europe,Armenia,2000,Male,68.59
WHO,10/17/2023 10:01,Europe,Armenia,2000,Female,74.91
WHO,10/17/2023 10:01,Europe,Austria,2019,Both sexes,81.65
WHO,10/17/2023 10:01,Europe,Austria,2019,Male,79.44
WHO,10/17/2023 10:01,Europe,Austria,2019,Female,83.78
WHO,10/17/2023 10:01,Europe,Austria,2015,Both sexes,80.98
WHO,10/17/2023 10:01,Europe,Austria,2015,Male,78.6
WHO,10/17/2023 10:01,Europe,Austria,2015,Female,83.29
WHO,10/17/2023 10:01,Europe,Austria,2010,Both sexes,80.39
WHO,10/17/2023 10:01,Europe,Austria,2010,Male,77.65
WHO,10/17/2023 10:01,Europe,Austria,2010,Female,82.99
WHO,10/17/2023 10:01,Europe,Austria,2000,Both sexes,78.17
WHO,10/17/2023 10:01,Europe,Austria,2000,Male,75.09
WHO,10/17/2023 10:01,Europe,Austria,2000,Female,80.98
WHO,10/17/2023 10:01,Europe,Azerbaijan,2019,Both sexes,71.43
WHO,10/17/2023 10:01,Europe,Azerbaijan,2019,Male,68.78
WHO,10/17/2023 10:01,Europe,Azerbaijan,2019,Female,74.09
WHO,10/17/2023 10:01,Europe,Azerbaijan,2015,Both sexes,70.67
WHO,10/17/2023 10:01,Europe,Azerbaijan,2015,Male,67.94
WHO,10/17/2023 10:01,Europe,Azerbaijan,2015,Female,73.43
WHO,10/17/2023 10:01,Europe,Azerbaijan,2010,Both sexes,69.03
WHO,10/17/2023 10:01,Europe,Azerbaijan,2010,Male,66.29
WHO,10/17/2023 10:01,Europe,Azerbaijan,2010,Female,71.83
WHO,10/17/2023 10:01,Europe,Azerbaijan,2000,Both sexes,65.52
WHO,10/17/2023 10:01,Europe,Azerbaijan,2000,Male,62.57
WHO,10/17/2023 10:01,Europe,Azerbaijan,2000,Female,68.5
WHO,10/17/2023 10:01,Europe,Belgium,2019,Both sexes,81.42
WHO,10/17/2023 10:01,Europe,Belgium,2019,Male,79.29
WHO,10/17/2023 10:01,Europe,Belgium,2019,Female,83.51
WHO,10/17/2023 10:01,Europe,Belgium,2015,Both sexes,80.71
WHO,10/17/2023 10:01,Europe,Belgium,2015,Male,78.48
WHO,10/17/2023 10:01,Europe,Belgium,2015,Female,82.86
WHO,10/17/2023 10:01,Europe,Belgium,2010,Both sexes,79.85
WHO,10/17/2023 10:01,Europe,Belgium,2010,Male,77.24
WHO,10/17/2023 10:01,Europe,Belgium,2010,Female,82.38
WHO,10/17/2023 10:01,Europe,Belgium,2000,Both sexes,77.66
WHO,10/17/2023 10:01,Europe,Belgium,2000,Male,74.54
WHO,10/17/2023 10:01,Europe,Belgium,2000,Female,80.74
WHO,10/17/2023 10:01,Europe,Bulgaria,2019,Both sexes,75.07
WHO,10/17/2023 10:01,Europe,Bulgaria,2019,Male,71.65
WHO,10/17/2023 10:01,Europe,Bulgaria,2019,Female,78.6
WHO,10/17/2023 10:01,Europe,Bulgaria,2015,Both sexes,74.55
WHO,10/17/2023 10:01,Europe,Bulgaria,2015,Male,71.17
WHO,10/17/2023 10:01,Europe,Bulgaria,2015,Female,78.04
WHO,10/17/2023 10:01,Europe,Bulgaria,2010,Both sexes,73.64
WHO,10/17/2023 10:01,Europe,Bulgaria,2010,Male,70.19
WHO,10/17/2023 10:01,Europe,Bulgaria,2010,Female,77.23
WHO,10/17/2023 10:01,Europe,Bulgaria,2000,Both sexes,71.61
WHO,10/17/2023 10:01,Europe,Bulgaria,2000,Male,68.4
WHO,10/17/2023 10:01,Europe,Bulgaria,2000,Female,74.97
WHO,10/17/2023 10:01,Europe,Bosnia and Herzegovina,2019,Both sexes,76.75
WHO,10/17/2023 10:01,Europe,Bosnia and Herzegovina,2019,Male,74.38
WHO,10/17/2023 10:01,Europe,Bosnia and Herzegovina,2019,Female,79.09
WHO,10/17/2023 10:01,Europe,Bosnia and Herzegovina,2015,Both sexes,76.32
WHO,10/17/2023 10:01,Europe,Bosnia and Herzegovina,2015,Male,73.94
WHO,10/17/2023 10:01,Europe,Bosnia and Herzegovina,2015,Female,78.65
WHO,10/17/2023 10:01,Europe,Bosnia and Herzegovina,2010,Both sexes,76.19
WHO,10/17/2023 10:01,Europe,Bosnia and Herzegovina,2010,Male,73.85
WHO,10/17/2023 10:01,Europe,Bosnia and Herzegovina,2010,Female,78.47
WHO,10/17/2023 10:01,Europe,Bosnia and Herzegovina,2000,Both sexes,75.42
WHO,10/17/2023 10:01,Europe,Bosnia and Herzegovina,2000,Male,72.6
WHO,10/17/2023 10:01,Europe,Bosnia and Herzegovina,2000,Female,78.03
WHO,10/17/2023 10:01,Europe,Belarus,2019,Both sexes,74.81
WHO,10/17/2023 10:01,Europe,Belarus,2019,Male,69.65
WHO,10/17/2023 10:01,Europe,Belarus,2019,Female,79.62
WHO,10/17/2023 10:01,Europe,Belarus,2015,Both sexes,73.82
WHO,10/17/2023 10:01,Europe,Belarus,2015,Male,68.56
WHO,10/17/2023 10:01,Europe,Belarus,2015,Female,78.79
WHO,10/17/2023 10:01,Europe,Belarus,2010,Both sexes,70.39
WHO,10/17/2023 10:01,Europe,Belarus,2010,Male,64.55
WHO,10/17/2023 10:01,Europe,Belarus,2010,Female,76.41
WHO,10/17/2023 10:01,Europe,Belarus,2000,Both sexes,68.85
WHO,10/17/2023 10:01,Europe,Belarus,2000,Male,63.28
WHO,10/17/2023 10:01,Europe,Belarus,2000,Female,74.61
WHO,10/17/2023 10:01,Europe,Switzerland,2019,Both sexes,83.45
WHO,10/17/2023 10:01,Europe,Switzerland,2019,Male,81.75
WHO,10/17/2023 10:01,Europe,Switzerland,2019,Female,85.08
WHO,10/17/2023 10:01,Europe,Switzerland,2015,Both sexes,82.61
WHO,10/17/2023 10:01,Europe,Switzerland,2015,Male,80.64
WHO,10/17/2023 10:01,Europe,Switzerland,2015,Female,84.5
WHO,10/17/2023 10:01,Europe,Switzerland,2010,Both sexes,82.19
WHO,10/17/2023 10:01,Europe,Switzerland,2010,Male,80.03
WHO,10/17/2023 10:01,Europe,Switzerland,2010,Female,84.18
WHO,10/17/2023 10:01,Europe,Switzerland,2000,Both sexes,79.72
WHO,10/17/2023 10:01,Europe,Switzerland,2000,Male,76.89
WHO,10/17/2023 10:01,Europe,Switzerland,2000,Female,82.35
WHO,10/17/2023 10:01,Europe,Cyprus,2019,Both sexes,83.14
WHO,10/17/2023 10:01,Europe,Cyprus,2019,Male,81.12
WHO,10/17/2023 10:01,Europe,Cyprus,2019,Female,85.12
WHO,10/17/2023 10:01,Europe,Cyprus,2015,Both sexes,82.01
WHO,10/17/2023 10:01,Europe,Cyprus,2015,Male,79.89
WHO,10/17/2023 10:01,Europe,Cyprus,2015,Female,84.12
WHO,10/17/2023 10:01,Europe,Cyprus,2010,Both sexes,81.02
WHO,10/17/2023 10:01,Europe,Cyprus,2010,Male,78.93
WHO,10/17/2023 10:01,Europe,Cyprus,2010,Female,83.1
WHO,10/17/2023 10:01,Europe,Cyprus,2000,Both sexes,78.75
WHO,10/17/2023 10:01,Europe,Cyprus,2000,Male,76.53
WHO,10/17/2023 10:01,Europe,Cyprus,2000,Female,80.99
WHO,10/17/2023 10:01,Europe,Czechia,2019,Both sexes,79.13
WHO,10/17/2023 10:01,Europe,Czechia,2019,Male,76.3
WHO,10/17/2023 10:01,Europe,Czechia,2019,Female,81.93
WHO,10/17/2023 10:01,Europe,Czechia,2015,Both sexes,78.46
WHO,10/17/2023 10:01,Europe,Czechia,2015,Male,75.57
WHO,10/17/2023 10:01,Europe,Czechia,2015,Female,81.3
WHO,10/17/2023 10:01,Europe,Czechia,2010,Both sexes,77.56
WHO,10/17/2023 10:01,Europe,Czechia,2010,Male,74.41
WHO,10/17/2023 10:01,Europe,Czechia,2010,Female,80.65
WHO,10/17/2023 10:01,Europe,Czechia,2000,Both sexes,74.95
WHO,10/17/2023 10:01,Europe,Czechia,2000,Male,71.53
WHO,10/17/2023 10:01,Europe,Czechia,2000,Female,78.29
WHO,10/17/2023 10:01,Europe,Germany,2019,Both sexes,81.72
WHO,10/17/2023 10:01,Europe,Germany,2019,Male,78.72
WHO,10/17/2023 10:01,Europe,Germany,2019,Female,84.77
WHO,10/17/2023 10:01,Europe,Germany,2015,Both sexes,80.42
WHO,10/17/2023 10:01,Europe,Germany,2015,Male,78.12
WHO,10/17/2023 10:01,Europe,Germany,2015,Female,82.71
WHO,10/17/2023 10:01,Europe,Germany,2010,Both sexes,80.17
WHO,10/17/2023 10:01,Europe,Germany,2010,Male,77.78
WHO,10/17/2023 10:01,Europe,Germany,2010,Female,82.54
WHO,10/17/2023 10:01,Europe,Germany,2000,Both sexes,78.09
WHO,10/17/2023 10:01,Europe,Germany,2000,Male,75.04
WHO,10/17/2023 10:01,Europe,Germany,2000,Female,80.92
WHO,10/17/2023 10:01,Europe,Denmark,2019,Both sexes,81.32
WHO,10/17/2023 10:01,Europe,Denmark,2019,Male,79.59
WHO,10/17/2023 10:01,Europe,Denmark,2019,Female,83.02
WHO,10/17/2023 10:01,Europe,Denmark,2015,Both sexes,80.59
WHO,10/17/2023 10:01,Europe,Denmark,2015,Male,78.8
WHO,10/17/2023 10:01,Europe,Denmark,2015,Female,82.35
WHO,10/17/2023 10:01,Europe,Denmark,2010,Both sexes,79.17
WHO,10/17/2023 10:01,Europe,Denmark,2010,Male,77.2
WHO,10/17/2023 10:01,Europe,Denmark,2010,Female,81.1
WHO,10/17/2023 10:01,Europe,Denmark,2000,Both sexes,76.93
WHO,10/17/2023 10:01,Europe,Denmark,2000,Male,74.66
WHO,10/17/2023 10:01,Europe,Denmark,2000,Female,79.13
WHO,10/17/2023 10:01,Europe,Spain,2019,Both sexes,83.22
WHO,10/17/2023 10:01,Europe,Spain,2019,Male,80.68
WHO,10/17/2023 10:01,Europe,Spain,2019,Female,85.68
WHO,10/17/2023 10:01,Europe,Spain,2015,Both sexes,82.33
WHO,10/17/2023 10:01,Europe,Spain,2015,Male,79.66
WHO,10/17/2023 10:01,Europe,Spain,2015,Female,84.94
WHO,10/17/2023 10:01,Europe,Spain,2010,Both sexes,81.69
WHO,10/17/2023 10:01,Europe,Spain,2010,Male,78.76
WHO,10/17/2023 10:01,Europe,Spain,2010,Female,84.58
WHO,10/17/2023 10:01,Europe,Spain,2000,Both sexes,79.08
WHO,10/17/2023 10:01,Europe,Spain,2000,Male,75.69
WHO,10/17/2023 10:01,Europe,Spain,2000,Female,82.48
WHO,10/17/2023 10:01,Europe,Estonia,2019,Both sexes,78.88
WHO,10/17/2023 10:01,Europe,Estonia,2019,Male,74.7
WHO,10/17/2023 10:01,Europe,Estonia,2019,Female,82.6
WHO,10/17/2023 10:01,Europe,Estonia,2015,Both sexes,77.6
WHO,10/17/2023 10:01,Europe,Estonia,2015,Male,73.03
WHO,10/17/2023 10:01,Europe,Estonia,2015,Female,81.71
WHO,10/17/2023 10:01,Europe,Estonia,2010,Both sexes,75.87
WHO,10/17/2023 10:01,Europe,Estonia,2010,Male,70.86
WHO,10/17/2023 10:01,Europe,Estonia,2010,Female,80.45
WHO,10/17/2023 10:01,Europe,Estonia,2000,Both sexes,70.94
WHO,10/17/2023 10:01,Europe,Estonia,2000,Male,65.6
WHO,10/17/2023 10:01,Europe,Estonia,2000,Female,76.17
WHO,10/17/2023 10:01,Europe,Finland,2019,Both sexes,81.61
WHO,10/17/2023 10:01,Europe,Finland,2019,Male,79.16
WHO,10/17/2023 10:01,Europe,Finland,2019,Female,84.04
WHO,10/17/2023 10:01,Europe,Finland,2015,Both sexes,81.21
WHO,10/17/2023 10:01,Europe,Finland,2015,Male,78.53
WHO,10/17/2023 10:01,Europe,Finland,2015,Female,83.85
WHO,10/17/2023 10:01,Europe,Finland,2010,Both sexes,79.88
WHO,10/17/2023 10:01,Europe,Finland,2010,Male,76.68
WHO,10/17/2023 10:01,Europe,Finland,2010,Female,83.04
WHO,10/17/2023 10:01,Europe,Finland,2000,Both sexes,77.6
WHO,10/17/2023 10:01,Europe,Finland,2000,Male,74.13
WHO,10/17/2023 10:01,Europe,Finland,2000,Female,80.91
WHO,10/17/2023 10:01,Europe,France,2019,Both sexes,82.48
WHO,10/17/2023 10:01,Europe,France,2019,Male,79.76
WHO,10/17/2023 10:01,Europe,France,2019,Female,85.09
WHO,10/17/2023 10:01,Europe,France,2015,Both sexes,81.91
WHO,10/17/2023 10:01,Europe,France,2015,Male,78.99
WHO,10/17/2023 10:01,Europe,France,2015,Female,84.72
WHO,10/17/2023 10:01,Europe,France,2010,Both sexes,81.22
WHO,10/17/2023 10:01,Europe,France,2010,Male,77.96
WHO,10/17/2023 10:01,Europe,France,2010,Female,84.34
WHO,10/17/2023 10:01,Europe,France,2000,Both sexes,78.91
WHO,10/17/2023 10:01,Europe,France,2000,Male,75.24
WHO,10/17/2023 10:01,Europe,France,2000,Female,82.52
WHO,10/17/2023 10:01,Europe,United Kingdom of Great Britain and Northern Ireland,2019,Both sexes,81.4
WHO,10/17/2023 10:01,Europe,United Kingdom of Great Britain and Northern Ireland,2019,Male,79.79
WHO,10/17/2023 10:01,Europe,United Kingdom of Great Britain and Northern Ireland,2019,Female,82.99
WHO,10/17/2023 10:01,Europe,United Kingdom of Great Britain and Northern Ireland,2015,Both sexes,80.65
WHO,10/17/2023 10:01,Europe,United Kingdom of Great Britain and Northern Ireland,2015,Male,78.93
WHO,10/17/2023 10:01,Europe,United Kingdom of Great Britain and Northern Ireland,2015,Female,82.34
WHO,10/17/2023 10:01,Europe,United Kingdom of Great Britain and Northern Ireland,2010,Both sexes,80.25
WHO,10/17/2023 10:01,Europe,United Kingdom of Great Britain and Northern Ireland,2010,Male,78.34
WHO,10/17/2023 10:01,Europe,United Kingdom of Great Britain and Northern Ireland,2010,Female,82.09
WHO,10/17/2023 10:01,Europe,United Kingdom of Great Britain and Northern Ireland,2000,Both sexes,77.85
WHO,10/17/2023 10:01,Europe,United Kingdom of Great Britain and Northern Ireland,2000,Male,75.49
WHO,10/17/2023 10:01,Europe,United Kingdom of Great Britain and Northern Ireland,2000,Female,80.09
WHO,10/17/2023 10:01,Europe,Georgia,2019,Both sexes,73.28
WHO,10/17/2023 10:01,Europe,Georgia,2019,Male,68.79
WHO,10/17/2023 10:01,Europe,Georgia,2019,Female,77.76
WHO,10/17/2023 10:01,Europe,Georgia,2015,Both sexes,72.58
WHO,10/17/2023 10:01,Europe,Georgia,2015,Male,68.24
WHO,10/17/2023 10:01,Europe,Georgia,2015,Female,76.93
WHO,10/17/2023 10:01,Europe,Georgia,2010,Both sexes,71.87
WHO,10/17/2023 10:01,Europe,Georgia,2010,Male,67.44
WHO,10/17/2023 10:01,Europe,Georgia,2010,Female,76.3
WHO,10/17/2023 10:01,Europe,Georgia,2000,Both sexes,69.41
WHO,10/17/2023 10:01,Europe,Georgia,2000,Male,65.58
WHO,10/17/2023 10:01,Europe,Georgia,2000,Female,73.14
WHO,10/17/2023 10:01,Europe,Greece,2019,Both sexes,81.1
WHO,10/17/2023 10:01,Europe,Greece,2019,Male,78.64
WHO,10/17/2023 10:01,Europe,Greece,2019,Female,83.57
WHO,10/17/2023 10:01,Europe,Greece,2015,Both sexes,80.38
WHO,10/17/2023 10:01,Europe,Greece,2015,Male,77.85
WHO,10/17/2023 10:01,Europe,Greece,2015,Female,82.94
WHO,10/17/2023 10:01,Europe,Greece,2010,Both sexes,80.1
WHO,10/17/2023 10:01,Europe,Greece,2010,Male,77.52
WHO,10/17/2023 10:01,Europe,Greece,2010,Female,82.71
WHO,10/17/2023 10:01,Europe,Greece,2000,Both sexes,78.17
WHO,10/17/2023 10:01,Europe,Greece,2000,Male,75.51
WHO,10/17/2023 10:01,Europe,Greece,2000,Female,80.89
WHO,10/17/2023 10:01,Europe,Croatia,2019,Both sexes,78.64
WHO,10/17/2023 10:01,Europe,Croatia,2019,Male,75.54
WHO,10/17/2023 10:01,Europe,Croatia,2019,Female,81.6
WHO,10/17/2023 10:01,Europe,Croatia,2015,Both sexes,77.58
WHO,10/17/2023 10:01,Europe,Croatia,2015,Male,74.3
WHO,10/17/2023 10:01,Europe,Croatia,2015,Female,80.73
WHO,10/17/2023 10:01,Europe,Croatia,2010,Both sexes,76.72
WHO,10/17/2023 10:01,Europe,Croatia,2010,Male,73.41
WHO,10/17/2023 10:01,Europe,Croatia,2010,Female,79.91
WHO,10/17/2023 10:01,Europe,Croatia,2000,Both sexes,74.36
WHO,10/17/2023 10:01,Europe,Croatia,2000,Male,70.74
WHO,10/17/2023 10:01,Europe,Croatia,2000,Female,77.88
WHO,10/17/2023 10:01,Europe,Hungary,2019,Both sexes,76.44
WHO,10/17/2023 10:01,Europe,Hungary,2019,Male,73.09
WHO,10/17/2023 10:01,Europe,Hungary,2019,Female,79.59
WHO,10/17/2023 10:01,Europe,Hungary,2015,Both sexes,75.57
WHO,10/17/2023 10:01,Europe,Hungary,2015,Male,72.16
WHO,10/17/2023 10:01,Europe,Hungary,2015,Female,78.73
WHO,10/17/2023 10:01,Europe,Hungary,2010,Both sexes,74.58
WHO,10/17/2023 10:01,Europe,Hungary,2010,Male,70.63
WHO,10/17/2023 10:01,Europe,Hungary,2010,Female,78.35
WHO,10/17/2023 10:01,Europe,Hungary,2000,Both sexes,71.34
WHO,10/17/2023 10:01,Europe,Hungary,2000,Male,67.07
WHO,10/17/2023 10:01,Europe,Hungary,2000,Female,75.63
WHO,10/17/2023 10:01,Europe,Ireland,2019,Both sexes,81.84
WHO,10/17/2023 10:01,Europe,Ireland,2019,Male,80.2
WHO,10/17/2023 10:01,Europe,Ireland,2019,Female,83.48
WHO,10/17/2023 10:01,Europe,Ireland,2015,Both sexes,81.14
WHO,10/17/2023 10:01,Europe,Ireland,2015,Male,79.33
WHO,10/17/2023 10:01,Europe,Ireland,2015,Female,82.93
WHO,10/17/2023 10:01,Europe,Ireland,2010,Both sexes,80.41
WHO,10/17/2023 10:01,Europe,Ireland,2010,Male,78.33
WHO,10/17/2023 10:01,Europe,Ireland,2010,Female,82.44
WHO,10/17/2023 10:01,Europe,Ireland,2000,Both sexes,76.41
WHO,10/17/2023 10:01,Europe,Ireland,2000,Male,73.84
WHO,10/17/2023 10:01,Europe,Ireland,2000,Female,79.02
WHO,10/17/2023 10:01,Europe,Iceland,2019,Both sexes,82.33
WHO,10/17/2023 10:01,Europe,Iceland,2019,Male,80.81
WHO,10/17/2023 10:01,Europe,Iceland,2019,Female,83.87
WHO,10/17/2023 10:01,Europe,Iceland,2015,Both sexes,82.14
WHO,10/17/2023 10:01,Europe,Iceland,2015,Male,80.69
WHO,10/17/2023 10:01,Europe,Iceland,2015,Female,83.56
WHO,10/17/2023 10:01,Europe,Iceland,2010,Both sexes,81.68
WHO,10/17/2023 10:01,Europe,Iceland,2010,Male,80.02
WHO,10/17/2023 10:01,Europe,Iceland,2010,Female,83.34
WHO,10/17/2023 10:01,Europe,Iceland,2000,Both sexes,79.7
WHO,10/17/2023 10:01,Europe,Iceland,2000,Male,77.74
WHO,10/17/2023 10:01,Europe,Iceland,2000,Female,81.64
WHO,10/17/2023 10:01,Europe,Israel,2019,Both sexes,82.62
WHO,10/17/2023 10:01,Europe,Israel,2019,Male,80.79
WHO,10/17/2023 10:01,Europe,Israel,2019,Female,84.36
WHO,10/17/2023 10:01,Europe,Israel,2015,Both sexes,81.93
WHO,10/17/2023 10:01,Europe,Israel,2015,Male,79.96
WHO,10/17/2023 10:01,Europe,Israel,2015,Female,83.79
WHO,10/17/2023 10:01,Europe,Israel,2010,Both sexes,81.56
WHO,10/17/2023 10:01,Europe,Israel,2010,Male,79.62
WHO,10/17/2023 10:01,Europe,Israel,2010,Female,83.34
WHO,10/17/2023 10:01,Europe,Israel,2000,Both sexes,78.57
WHO,10/17/2023 10:01,Europe,Israel,2000,Male,76.36
WHO,10/17/2023 10:01,Europe,Israel,2000,Female,80.66
WHO,10/17/2023 10:01,Europe,Italy,2019,Both sexes,82.97
WHO,10/17/2023 10:01,Europe,Italy,2019,Male,80.91
WHO,10/17/2023 10:01,Europe,Italy,2019,Female,84.9
WHO,10/17/2023 10:01,Europe,Italy,2015,Both sexes,82.21
WHO,10/17/2023 10:01,Europe,Italy,2015,Male,80
WHO,10/17/2023 10:01,Europe,Italy,2015,Female,84.26
WHO,10/17/2023 10:01,Europe,Italy,2010,Both sexes,81.9
WHO,10/17/2023 10:01,Europe,Italy,2010,Male,79.37
WHO,10/17/2023 10:01,Europe,Italy,2010,Female,84.22
WHO,10/17/2023 10:01,Europe,Italy,2000,Both sexes,79.36
WHO,10/17/2023 10:01,Europe,Italy,2000,Male,76.41
WHO,10/17/2023 10:01,Europe,Italy,2000,Female,82.15
WHO,10/17/2023 10:01,Europe,Kazakhstan,2019,Both sexes,73.95
WHO,10/17/2023 10:01,Europe,Kazakhstan,2019,Male,69.98
WHO,10/17/2023 10:01,Europe,Kazakhstan,2019,Female,77.61
WHO,10/17/2023 10:01,Europe,Kazakhstan,2015,Both sexes,71.91
WHO,10/17/2023 10:01,Europe,Kazakhstan,2015,Male,67.43
WHO,10/17/2023 10:01,Europe,Kazakhstan,2015,Female,76.22
WHO,10/17/2023 10:01,Europe,Kazakhstan,2010,Both sexes,68.43
WHO,10/17/2023 10:01,Europe,Kazakhstan,2010,Male,63.58
WHO,10/17/2023 10:01,Europe,Kazakhstan,2010,Female,73.39
WHO,10/17/2023 10:01,Europe,Kazakhstan,2000,Both sexes,63.15
WHO,10/17/2023 10:01,Europe,Kazakhstan,2000,Male,57.58
WHO,10/17/2023 10:01,Europe,Kazakhstan,2000,Female,69.15
WHO,10/17/2023 10:01,Europe,Kyrgyzstan,2019,Both sexes,74.18
WHO,10/17/2023 10:01,Europe,Kyrgyzstan,2019,Male,70.75
WHO,10/17/2023 10:01,Europe,Kyrgyzstan,2019,Female,77.31
WHO,10/17/2023 10:01,Europe,Kyrgyzstan,2015,Both sexes,71.59
WHO,10/17/2023 10:01,Europe,Kyrgyzstan,2015,Male,67.92
WHO,10/17/2023 10:01,Europe,Kyrgyzstan,2015,Female,75.28
WHO,10/17/2023 10:01,Europe,Kyrgyzstan,2010,Both sexes,69.17
WHO,10/17/2023 10:01,Europe,Kyrgyzstan,2010,Male,65.2
WHO,10/17/2023 10:01,Europe,Kyrgyzstan,2010,Female,73.29
WHO,10/17/2023 10:01,Europe,Kyrgyzstan,2000,Both sexes,65.95
WHO,10/17/2023 10:01,Europe,Kyrgyzstan,2000,Male,61.95
WHO,10/17/2023 10:01,Europe,Kyrgyzstan,2000,Female,70.18
WHO,10/17/2023 10:01,Europe,Lithuania,2019,Both sexes,75.99
WHO,10/17/2023 10:01,Europe,Lithuania,2019,Male,71.23
WHO,10/17/2023 10:01,Europe,Lithuania,2019,Female,80.43
WHO,10/17/2023 10:01,Europe,Lithuania,2015,Both sexes,74.38
WHO,10/17/2023 10:01,Europe,Lithuania,2015,Male,69.09
WHO,10/17/2023 10:01,Europe,Lithuania,2015,Female,79.47
WHO,10/17/2023 10:01,Europe,Lithuania,2010,Both sexes,73.14
WHO,10/17/2023 10:01,Europe,Lithuania,2010,Male,67.49
WHO,10/17/2023 10:01,Europe,Lithuania,2010,Female,78.67
WHO,10/17/2023 10:01,Europe,Lithuania,2000,Both sexes,72.04
WHO,10/17/2023 10:01,Europe,Lithuania,2000,Male,66.68
WHO,10/17/2023 10:01,Europe,Lithuania,2000,Female,77.23
WHO,10/17/2023 10:01,Europe,Luxembourg,2019,Both sexes,82.41
WHO,10/17/2023 10:01,Europe,Luxembourg,2019,Male,80.62
WHO,10/17/2023 10:01,Europe,Luxembourg,2019,Female,84.2
WHO,10/17/2023 10:01,Europe,Luxembourg,2015,Both sexes,82.31
WHO,10/17/2023 10:01,Europe,Luxembourg,2015,Male,80.26
WHO,10/17/2023 10:01,Europe,Luxembourg,2015,Female,84.29
WHO,10/17/2023 10:01,Europe,Luxembourg,2010,Both sexes,80.94
WHO,10/17/2023 10:01,Europe,Luxembourg,2010,Male,78.61
